epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,6674.96,1.27798,0.9768,1.36141,0.78868,0.73216,0.79972,0.48058,1.37242,0.96964,1.42714,0.003862,0.003862,0.003862
64,6778.15,1.27328,0.97181,1.35975,0.79371,0.73155,0.80017,0.48061,1.3716,0.9639,1.42696,0.003763,0.003763,0.003763
65,6881.2,1.27117,0.95933,1.35521,0.79433,0.73163,0.79953,0.48078,1.37274,0.96419,1.42735,0.003664,0.003664,0.003664
66,6984.69,1.26861,0.95773,1.35177,0.79826,0.73014,0.80007,0.48068,1.37335,0.96344,1.4286,0.003565,0.003565,0.003565
67,7087.47,1.24995,0.95413,1.34417,0.79425,0.72926,0.79921,0.48084,1.37221,0.95749,1.42746,0.003466,0.003466,0.003466
68,7190.6,1.25674,0.93521,1.34238,0.78895,0.7375,0.80007,0.48027,1.37169,0.957,1.42711,0.003367,0.003367,0.003367
69,7293.79,1.2565,0.9371,1.34415,0.79361,0.72998,0.80048,0.4804,1.3717,0.95303,1.4268,0.003268,0.003268,0.003268
70,7396.92,1.24774,0.92967,1.34078,0.79557,0.73198,0.80177,0.48098,1.37045,0.9495,1.42644,0.003169,0.003169,0.003169
71,7500.19,1.23412,0.92209,1.33051,0.79403,0.73347,0.80214,0.48148,1.37087,0.94657,1.427,0.00307,0.00307,0.00307
72,7603.4,1.23678,0.92173,1.33349,0.79035,0.73531,0.80297,0.48223,1.37124,0.9447,1.42753,0.002971,0.002971,0.002971
73,7707.26,1.23189,0.90969,1.32781,0.79778,0.73207,0.80314,0.48274,1.37096,0.9432,1.42793,0.002872,0.002872,0.002872
74,7810.48,1.22521,0.90893,1.32204,0.80434,0.73031,0.80335,0.48247,1.37009,0.94234,1.42728,0.002773,0.002773,0.002773
75,7913.67,1.22434,0.90006,1.32274,0.80451,0.72897,0.80285,0.48163,1.37005,0.94261,1.42706,0.002674,0.002674,0.002674
76,8016.86,1.2171,0.88211,1.31564,0.80684,0.72934,0.80352,0.48222,1.37035,0.94311,1.42634,0.002575,0.002575,0.002575
77,8119.96,1.21311,0.88205,1.31177,0.80813,0.72803,0.80339,0.48219,1.37104,0.94296,1.42585,0.002476,0.002476,0.002476
78,8223.12,1.20972,0.87994,1.31313,0.80456,0.72957,0.80388,0.48271,1.37171,0.9423,1.42641,0.002377,0.002377,0.002377
79,8326.43,1.20808,0.87128,1.30534,0.80415,0.73077,0.80331,0.48236,1.37242,0.94347,1.42656,0.002278,0.002278,0.002278
80,8429.55,1.20437,0.86713,1.30194,0.80313,0.73005,0.80346,0.48251,1.37324,0.94247,1.42697,0.002179,0.002179,0.002179
81,8532.73,1.19569,0.85097,1.29833,0.80537,0.72905,0.80305,0.4823,1.37325,0.942,1.42689,0.00208,0.00208,0.00208
82,8635.9,1.19154,0.84775,1.29232,0.80661,0.72764,0.80409,0.48221,1.37401,0.94123,1.42731,0.001981,0.001981,0.001981
83,8739.02,1.18527,0.84428,1.29097,0.80508,0.73129,0.80598,0.48262,1.37448,0.93994,1.42771,0.001882,0.001882,0.001882
84,8842.18,1.17212,0.83574,1.28707,0.80498,0.7248,0.80597,0.48248,1.37374,0.9387,1.42728,0.001783,0.001783,0.001783
85,8945.39,1.1702,0.82536,1.27754,0.80652,0.72453,0.80613,0.4825,1.37407,0.938,1.42759,0.001684,0.001684,0.001684
86,9047.18,1.16383,0.82387,1.27929,0.80604,0.72455,0.80558,0.48247,1.37398,0.93701,1.4275,0.001585,0.001585,0.001585
87,9150.36,1.16586,0.82176,1.27433,0.80545,0.72276,0.80511,0.48251,1.37382,0.93633,1.42753,0.001486,0.001486,0.001486
88,9253.66,1.15475,0.81313,1.27077,0.80487,0.72483,0.80528,0.48301,1.37278,0.93409,1.42671,0.001387,0.001387,0.001387
